Question ID,Answer
176841,"[('brave_new_world', 0.025), ('bleak_house', 0.002416666666666667), ('major_barbara', 0.001), (""midnight's_children"", 0.001), ('the_great_gatsby', 0.001), ('a_tale_of_two_cities', 0.001), ('the_comedy_of_errors', 0.001), ('the_idiot', 0.001), ('willa_cather', 0.0009833333333333335), ('sister_carrie', 0.0006666666666666666), ('arthur_rimbaud', 0.000625)]"
179389,"[('all_quiet_on_the_western_front', 0.1), ('harold_pinter', 0.0035), ('yasunari_kawabata', 0.0031666666666666666), ('nadine_gordimer', 0.0025833333333333333), ('wuthering_heights', 0.0021111111111111113), ('henry_miller', 0.002), ('rabindranath_tagore', 0.002), ('the_idiot', 0.0016666666666666668), ('a_portrait_of_the_artist_as_a_young_man', 0.0016666666666666666), ('william_shakespeare', 0.0015), ('eudora_welty', 0.0013333333333333333)]"
179403,"[('bernard_malamud', 0.034583333333333334), ('carson_mccullers', 0.02595), ('wuthering_heights', 0.0027), (""the_handmaid's_tale"", 0.0025), ('hermann_hesse', 0.0025), ('jorge_luis_borges', 0.0025), ('joseph_conrad', 0.00245), ('yasunari_kawabata', 0.0021666666666666666), ('thomas_mann', 0.0021666666666666666), ('kate_chopin', 0.002), ('friedrich_schiller', 0.002)]"
180068,"[('death_of_a_salesman', 0.0505), ('eugene_ionesco', 0.03333333333333333), ('rabindranath_tagore', 0.03333333333333333), ('aldous_huxley', 0.03333333333333333), ('langston_hughes', 0.025), ('the_house_of_mirth', 0.014285714285714285), ('odysseus', 0.002), ('the_love_song_of_j._alfred_prufrock', 0.002), ('chicago_(poem)', 0.0015), ('daedalus', 0.001), ('the_metamorphosis', 0.001)]"
181902,"[('saul_bellow', 0.047900000000000005), ('gustave_flaubert', 0.03383333333333333), ('silent_cry', 0.033666666666666664), ('eugene_ionesco', 0.03333333333333333), ('rabindranath_tagore', 0.03333333333333333), ('maxim_gorky', 0.0015), (""jun'ichiro_tanizaki"", 0.0009166666666666666), ('sinclair_lewis', 0.0008500000000000001), ('nikolai_gogol', 0.0008333333333333333), ('oliver_goldsmith', 0.0008333333333333333), ('the_master_builder', 0.00075)]"
183638,"[(""sean_o'casey"", 0.050333333333333334), ('jane_eyre', 0.003333333333333333), ('madame_bovary', 0.003), ('the_alchemist_(play)', 0.003), ('the_bostonians', 0.003), ('brave_new_world', 0.003), ('love_in_the_time_of_cholera', 0.0028333333333333335), ('tobias_smollett', 0.002533333333333333), ('robinson_crusoe', 0.0025), ('bleak_house', 0.0025), ('julio_cortazar', 0.00245)]"
183680,"[('things_fall_apart', 0.03333333333333333), ('euripides', 0.03333333333333333), ('william_golding', 0.03333333333333333), ('the_house_of_the_seven_gables', 0.03333333333333333), ('ernest_hemingway', 0.02525), ('on_the_road', 0.025), ('anne_bradstreet', 0.0015), ('theseus', 0.001), ('in_search_of_lost_time', 0.001), ('demeter', 0.001), ('beowulf', 0.001)]"
184387,"[('haruki_murakami', 0.025), ('saul_bellow', 0.0003333333333333333), ('miss_julie', 0), ('adam_bede_(character)', 0.0), ('william_blake', 0), ('the_age_of_innocence', 0.0), ('the_master_builder', 0), ('nathaniel_hawthorne', 0), ('things_fall_apart', 0.0), ('major_barbara', 0), ('spoon_river_anthology', 0)]"
184450,"[('brave_new_world', 0.10779285714285715), ('laurence_sterne', 0.03333333333333333), ('an_american_tragedy', 0.025), ('orlando_furioso', 0.01706111111111111), (""the_handmaid's_tale"", 0.002), ('love_in_the_time_of_cholera', 0.001465909090909091), ('the_importance_of_being_earnest', 0.001419934640522876), ('far_from_the_madding_crowd', 0.0013333333333333333), ('light_in_august', 0.0013111111111111112), ('dream_of_the_red_chamber', 0.0012000000000000001), ('on_the_road', 0.0010833333333333333)]"
185164,"[('joseph_conrad', 0.059116666666666665), ('beowulf_(hero)', 0.0505), ('marcel_proust', 0.0015), ('jorge_luis_borges', 0.0015), ('david_foster_wallace', 0.0013333333333333333), ('john_steinbeck', 0.0013333333333333333), ('yasunari_kawabata', 0.0011666666666666668), ('margaret_atwood', 0.0011666666666666665), ('graham_greene', 0.001142857142857143), ('nikolai_gogol', 0.0010833333333333333), ('lord_jim', 0.0010333333333333334)]"
185682,"[('a_good_man_is_hard_to_find_(short_story)', 0.0013333333333333333), ('jane_eyre', 0.00125), ('the_great_gatsby', 0.0005), ('d._h._lawrence', 0.0005), ('death_of_a_salesman', 0.0004761904761904762), ('madame_bovary', 0.0003333333333333333), ('milan_kundera', 0.0003333333333333333), ('medea', 0.0003333333333333333), ('the_waste_land', 0.0003333333333333333), ('the_turn_of_the_screw', 0.0003333333333333333), ('the_day_of_the_locust', 0.0003333333333333333)]"
187194,"[('the_comedy_of_errors', 0.0033333333333333335), ('thomas_mann', 0.0013333333333333333), ('jack_london', 0.0013333333333333333), ('nikolai_gogol', 0.00125), ('william_blake', 0.001), ('four_quartets', 0.001), ('the_house_of_the_spirits', 0.001), ('sister_carrie', 0.001), ('rabindranath_tagore', 0.001), ('arms_and_the_man', 0.001), ('phillis_wheatley', 0.001)]"
187201,"[('nadine_gordimer', 0.026500000000000003), ('yasunari_kawabata', 0.0013333333333333333), ('salman_rushdie', 0.0011666666666666665), ('henry_fielding', 0.0010416666666666667), ('spoon_river_anthology', 0.001), ('langston_hughes', 0.001), ('j._m._coetzee', 0.0008428571428571428), ('federico_garcia_lorca', 0.0008333333333333333), ('nikolai_gogol', 0.0008333333333333333), ('hermann_hesse', 0.0008333333333333333), ('the_comedy_of_errors', 0.0008333333333333333)]"
187208,"[('william_shakespeare', 0.026000000000000002), ('all_quiet_on_the_western_front', 0.025500000000000002), ('the_trial', 0.0013333333333333333), ('ambrose_bierce', 0.00125), ('death_of_a_salesman', 0.001), ('emily_dickinson', 0.001), ('joseph_conrad', 0.001), ('jane_eyre', 0.001), ('the_charterhouse_of_parma', 0.001), (""uncle_tom's_cabin"", 0.001), ('gabriela_mistral', 0.001)]"
188034,"[('wuthering_heights', 0.050333333333333334), ('lysistrata', 0.05), ('major_barbara', 0.020000000000000004), ('john_steinbeck', 0.0022916666666666667), ('yasunari_kawabata', 0.0021666666666666666), ('jorge_luis_borges', 0.002), ('arthur_miller', 0.0013333333333333333), ('nikolai_gogol', 0.0013333333333333333), ('henry_fielding', 0.00125), ('george_bernard_shaw', 0.0011666666666666665), ('margaret_atwood', 0.0011666666666666665)]"
188041,"[('thomas_hardy', 0.018500000000000003), ('evelyn_waugh', 0.002), ('emma', 0.0015), ('sister_carrie', 0.0013333333333333333), ('the_mayor_of_casterbridge', 0.0013333333333333333), ('stephen_crane', 0.00125), ('howl', 0.0012000000000000001), ('paradise_lost', 0.001), ('thornton_wilder', 0.001), ('dover_beach', 0.001), ('pale_fire', 0.001)]"
188048,"[('the_rivals', 0.051833333333333335), ('silent_cry', 0.051000000000000004), ('wuthering_heights', 0.004111111111111111), ('one_hundred_years_of_solitude', 0.003), (""the_handmaid's_tale"", 0.003), ('the_iceman_cometh', 0.003), ('lysistrata', 0.003), ('miss_julie', 0.0025), ('love_in_the_time_of_cholera', 0.0025), ('the_alchemist_(play)', 0.0025), ('the_master_and_margarita', 0.0025)]"
188062,"[('arms_and_the_man', 0.06666666666666667), ('emma', 0.0505), ('silas_marner', 0.0017337662337662337), ('federico_garcia_lorca', 0.0015), ('sister_carrie', 0.0015), ('orlando_furioso', 0.0013666666666666669), ('volpone', 0.0013333333333333333), (""midnight's_children"", 0.00125), ('emily_dickinson', 0.001), ('odysseus', 0.001), ('antigone_(sophocles)', 0.001)]"
188069,"[('jane_eyre', 0.001), ('far_from_the_madding_crowd', 0.001), ('dream_of_the_red_chamber', 0.001), ('on_the_road', 0.0009166666666666665), ('wuthering_heights', 0.0008111111111111112), ('lysistrata', 0.0006666666666666666), ('sister_carrie', 0.0006000000000000001), ('madame_bovary', 0.0005333333333333334), ('medea', 0.0005333333333333334), ('a_room_with_a_view', 0.0005333333333333334), ('adam_bede_(character)', 0.0005277777777777778)]"
188083,"[('federico_garcia_lorca', 0.025), ('the_importance_of_being_earnest', 0.025), ('the_ambassadors', 0.025), ('all_my_sons', 0.020000000000000004), ('the_trial', 0.0014166666666666668), ('absalom,_absalom!', 0.001), ('friedrich_schiller', 0.001), ('the_crying_of_lot_49', 0.001), ('the_day_of_the_locust', 0.001), ('the_bostonians', 0.001), ('arms_and_the_man', 0.001)]"
188104,"[('a_tale_of_two_cities', 0.03333333333333333), (""eugene_o'neill"", 0.001), ('a_portrait_of_the_artist_as_a_young_man', 0.0008333333333333333), ('the_tin_drum', 0.00075), ('wuthering_heights', 0.0006666666666666666), ('all_my_sons', 0.0005), ('mansfield_park', 0.0005), ('robinson_crusoe', 0.0005), ('j._d._salinger', 0.0005), ('the_plague', 0.0005), ('eudora_welty', 0.0005)]"
188118,"[('bleak_house', 0.013500000000000002), ('chinua_achebe', 0.0012000000000000001), ('an_enemy_of_the_people', 0.001090909090909091), ('the_importance_of_being_earnest', 0.0010588235294117646), ('madame_bovary', 0.001), ('the_alchemist_(play)', 0.001), ('medea', 0.001), ('j._d._salinger', 0.001), ('john_steinbeck', 0.001), ('silas_marner', 0.0009166666666666665), ('a_raisin_in_the_sun', 0.0008333333333333333)]"
188125,"[('wuthering_heights', 0.025), ('anthony_burgess', 0.001), ('lorraine_hansberry', 0.001), ('light_in_august', 0.00075), ('zora_neale_hurston', 0.0005), ('sonnets_from_the_portuguese', 0.0005), ('arthur_conan_doyle', 0.0005), ('the_bald_soprano', 0.0005), ('eudora_welty', 0.0005), ('orlando_furioso', 0.0005), ('sylvia_plath', 0.0005)]"
188167,"[('the_comedy_of_errors', 0.002333333333333333), ('rabindranath_tagore', 0.002), ('d._h._lawrence', 0.0017916666666666667), ('howl', 0.0015), ('louisa_may_alcott', 0.0015), ('thomas_hardy', 0.0015), ('marcel_proust', 0.0014999999999999998), ('anne_bradstreet', 0.0014999999999999998), ('oliver_goldsmith', 0.00145), ('pablo_neruda', 0.0014166666666666666), ('manuel_puig', 0.0014166666666666666)]"
188181,"[('the_cherry_orchard', 0.00125), ('jane_eyre', 0.001), ('hart_crane', 0.001), ('john_donne', 0.0008333333333333333), ('a._e._housman', 0.0005), ('ben_jonson', 0.0005), ('lord_jim', 0.0005), ('bret_harte', 0.0005), ('odysseus', 0.0005), ('the_rime_of_the_ancient_mariner', 0.0005), ('jean_genet', 0.0005)]"
188881,"[('the_master_and_margarita', 0.00175), ('love_in_the_time_of_cholera', 0.001715909090909091), ('all_my_sons', 0.0017151515151515152), ('an_american_tragedy', 0.0016666666666666666), ('to_the_lighthouse', 0.0015833333333333333), ('wuthering_heights', 0.0015333333333333334), ('one_hundred_years_of_solitude', 0.0015), ('the_alchemist_(play)', 0.0015), ('the_iceman_cometh', 0.0015), ('catch_22', 0.0015), ('brave_new_world', 0.0014761904761904762)]"
188888,"[('the_master_and_margarita', 0.001), (""all_the_king's_men"", 0.001), ('my_antonia', 0.0006666666666666666), ('glengarry_glen_ross', 0.0006666666666666666), ('jane_eyre_(character)', 0.0006666666666666666), ('invisible_man', 0.0006666666666666666), ('the_age_of_innocence', 0.0005), ('the_cherry_orchard', 0.0005), ('to_the_lighthouse', 0.0005), ('dylan_thomas', 0.0005), ('john_donne', 0.0005)]"
4550,"[('james_fenimore_cooper', 0.0505), ('to_the_lighthouse', 0.05), ('ode_to_a_nightingale', 0.05), ('the_waste_land', 0.025), ('henry_wadsworth_longfellow', 0.0032500000000000003), ('henry_james', 0.002), ('edgar_allan_poe', 0.002), ('gustave_flaubert', 0.002), ('death_in_venice', 0.0015), ('john_steinbeck', 0.0015), ('kate_chopin', 0.00125)]"
4585,"[('the_turn_of_the_screw', 0.033999999999999996), ('henry_miller', 0.025), ('ethan_frome', 0.020142857142857146), ('the_crying_of_lot_49', 0.016285714285714285), ('my_antonia', 0.001), ('kate_chopin', 0.001), ('on_the_road', 0.001), ('pygmalion_(play)', 0.001), ('the_idiot', 0.001), ('bleak_house', 0.001), ('cry,_the_beloved_country', 0.0008333333333333333)]"
4655,"[('the_awakening_(chopin_novel)', 0.026083333333333337), ('the_plague', 0.002), ('ethan_frome', 0.0016666666666666666), ('kate_chopin', 0.0013333333333333333), ('anna_karenina', 0.0013333333333333333), (""midnight's_children"", 0.0011666666666666668), ('the_turn_of_the_screw', 0.0011666666666666665), ('silas_marner', 0.0011666666666666665), ('death_in_venice', 0.001), ('love_in_the_time_of_cholera', 0.001), ('the_house_of_the_spirits', 0.001)]"
4725,"[('marcel_proust', 0.025333333333333336), ('an_american_tragedy', 0.025), ('the_hollow_men', 0.025), ('william_cullen_bryant', 0.002), ('cormac_mccarthy', 0.0015), ('edna_st._vincent_millay', 0.0013333333333333333), ('northanger_abbey', 0.00125), ('aeschylus', 0.001), ('ezra_pound', 0.001), ('henry_wadsworth_longfellow', 0.001), ('walt_whitman', 0.001)]"
4977,"[('jean_genet', 0.001), ('gerard_manley_hopkins', 0.0005), ('an_enemy_of_the_people', 0.0005), ('miss_julie', 0), ('adam_bede_(character)', 0.0), ('william_blake', 0.0), ('the_age_of_innocence', 0), ('the_master_builder', 0), ('nathaniel_hawthorne', 0), ('things_fall_apart', 0), ('major_barbara', 0)]"
5110,"[('dubliners', 0.02525), ('wuthering_heights', 0.020500000000000004), ('anthony_burgess', 0.001), ('anne_bradstreet', 0.0009166666666666666), ('julio_cortazar', 0.0008428571428571428), ('light_in_august', 0.0008333333333333333), ('pierre_corneille', 0.0008333333333333333), ('their_eyes_were_watching_god', 0.0008333333333333333), ('gustave_flaubert', 0.0007666666666666667), ('naguib_mahfouz', 0.00075), ('thomas_pynchon', 0.00075)]"
5138,"[('naguib_mahfouz', 0.026583333333333334), ('cormac_mccarthy', 0.02615476190476191), ('stephen_crane', 0.0034166666666666672), ('nikolai_gogol', 0.002933333333333333), ('the_lottery', 0.002333333333333333), (""sean_o'casey"", 0.002333333333333333), ('rabindranath_tagore', 0.0022500000000000003), ('louisa_may_alcott', 0.0022500000000000003), ('ambrose_bierce', 0.0021666666666666666), ('the_master_and_margarita', 0.002125), ('yasunari_kawabata', 0.002033333333333333)]"
5215,"[('henry_james', 0.03333333333333333), ('kazuo_ishiguro', 0.0017666666666666666), ('gao_xingjian', 0.0016666666666666666), ('nikolai_gogol', 0.0016666666666666666), ('hart_crane', 0.001592857142857143), ('the_lottery', 0.0015), ('stephen_crane', 0.0013333333333333333), (""jun'ichiro_tanizaki"", 0.0011666666666666665), ('james_agee', 0.0010833333333333333), ('a._e._housman', 0.001), ('david_foster_wallace', 0.001)]"
5257,"[('a_raisin_in_the_sun', 0.026583333333333337), ('all_my_sons', 0.026340909090909092), ('the_importance_of_being_earnest', 0.026308823529411766), ('light_in_august', 0.025533333333333335), ('jane_eyre', 0.025500000000000002), ('the_misanthrope', 0.0252), ('the_house_of_mirth', 0.025), ('three_sisters_(play)', 0.020250000000000004), ('bleak_house', 0.016666666666666666), ('the_iceman_cometh', 0.0014444444444444444), ('the_age_of_innocence', 0.0013333333333333333)]"
5320,"[('an_american_tragedy', 0.002), ('the_idiot', 0.0011111111111111111), ('richard_cory', 0.001), ('the_sorrows_of_young_werther', 0.001), ('far_from_the_madding_crowd', 0.001), ('dream_of_the_red_chamber', 0.001), ('invisible_man', 0.001), ('jude_the_obscure', 0.001), ('light_in_august', 0.0008333333333333333), ('the_crying_of_lot_49', 0.0008166666666666667), ('the_master_builder', 0.00075)]"
5453,"[('emma', 0.027250000000000003), (""midnight's_children"", 0.025), ('salman_rushdie', 0.025), ('sons_and_lovers', 0.022500000000000006), ('invisible_man', 0.0035), ('hermann_hesse', 0.0028333333333333335), ('the_crying_of_lot_49', 0.0027500000000000003), ('a_portrait_of_the_artist_as_a_young_man', 0.0026666666666666666), ('the_idiot', 0.0025611111111111112), ('the_frogs', 0.0025), ('the_ambassadors', 0.0025)]"
5488,"[('bertolt_brecht', 0.025500000000000002), ('the_tin_drum', 0.0252), ('howl', 0.025), ('the_heart_is_a_lonely_hunter', 0.001), ('wuthering_heights', 0.0008333333333333333), ('ode_to_a_nightingale', 0.0005), ('a_portrait_of_the_artist_as_a_young_man', 0.0005), ('great_expectations', 0.0005), ('gustave_flaubert', 0.0005), ('silas_marner', 0.0005), ('jane_eyre', 0.0003333333333333333)]"
5656,"[('john_dryden', 0.07061904761904768), ('henry_fielding', 0.052000000000000005), ('cry,_the_beloved_country', 0.03333333333333333), ('the_glass_bead_game', 0.03333333333333333), ('stephen_crane', 0.003), ('rudyard_kipling', 0.002), ('george_orwell', 0.002), ('john_donne', 0.0015), ('arthur_miller', 0.0013333333333333333), ('milan_kundera', 0.0013333333333333333), ('alexander_pope', 0.0013333333333333333)]"
5677,"[('the_rape_of_the_lock', 0.05041666666666667), ('death_in_venice', 0.05), ('jack_london', 0.033666666666666664), ('madame_bovary', 0.03333333333333333), ('sophocles', 0.02525), ('three_sisters_(play)', 0.020111111111111114), ('the_house_of_mirth', 0.020000000000000004), ('a_farewell_to_arms', 0.020000000000000004), ('langston_hughes', 0.0011666666666666668), ('wuthering_heights', 0.0010769230769230769), ('the_waste_land', 0.001)]"
5733,"[('anthony_burgess', 0.001), (""uncle_tom's_cabin"", 0.001), ('zora_neale_hurston', 0.0005), ('sonnets_from_the_portuguese', 0.0005), ('arthur_conan_doyle', 0.0005), ('the_bald_soprano', 0.0005), ('eudora_welty', 0.0005), ('light_in_august', 0.0005), ('orlando_furioso', 0.0005), ('lorraine_hansberry', 0.0005), ('sylvia_plath', 0.0005)]"
5754,"[('nabokov', 0.025), ('death_of_a_salesman', 0.016666666666666666), ('an_american_tragedy', 0.002), ('far_from_the_madding_crowd', 0.002), ('dream_of_the_red_chamber', 0.002), ('ethan_frome', 0.0018333333333333333), ('pale_fire', 0.0017916666666666667), ('pygmalion_(play)', 0.0015), ('the_master_builder', 0.001), ('aeschylus', 0.001), ('a_tale_of_two_cities', 0.001)]"
5887,"[('my_antonia', 0.02525), ('thomas_gray', 0.002), ('orlando_furioso', 0.002), ('death_of_a_salesman', 0.0018333333333333333), ('federico_garcia_lorca', 0.0018333333333333333), ('the_master_builder', 0.0015), ('walt_whitman', 0.0015), ('cormac_mccarthy', 0.0015), ('arthur_rimbaud', 0.0013269230769230769), ('octavio_paz', 0.00125), ('yukio_mishima', 0.00125)]"
5929,"[('kazuo_ishiguro', 0.050333333333333334), ('alexander_pope', 0.05), ('jane_eyre', 0.025), ('the_misanthrope', 0.025), ('the_metamorphosis', 0.001), ('things_fall_apart', 0.0005), ('major_barbara', 0.0005), ('kate_chopin', 0.0005), ('the_lottery', 0.0005), ('august_strindberg', 0.0005), ('the_tempest', 0.0005)]"
5978,"[('major_barbara', 0.045333333333333344), ('three_sisters_(play)', 0.004), ('spoon_river_anthology', 0.0037500000000000003), ('an_enemy_of_the_people', 0.0035833333333333333), ('a_portrait_of_the_artist_as_a_young_man', 0.0033666666666666667), ('sister_carrie', 0.0033000000000000004), ('all_my_sons', 0.0032500000000000003), ('the_frogs', 0.003), ('cymbeline', 0.003), ('a_farewell_to_arms', 0.003), ('daniel_deronda', 0.003)]"
6188,"[('the_count_of_monte_cristo', 0.07016666666666668), ('the_idiot', 0.033944444444444444), ('jack_london', 0.025583333333333333), ('spoon_river_anthology', 0.0032500000000000003), ('notes_from_underground', 0.003), ('to_the_lighthouse', 0.0022500000000000003), ('invisible_man', 0.0022500000000000003), ('rabindranath_tagore', 0.002), ('the_rime_of_the_ancient_mariner', 0.002), ('kubla_khan', 0.002), ('sister_carrie', 0.0019333333333333333)]"
6223,"[('death_comes_for_the_archbishop', 0.025750000000000002), ('a_raisin_in_the_sun', 0.025750000000000002), ('nikolai_gogol', 0.02545), ('volpone', 0.02525), ('death_in_venice', 0.025), ('beowulf', 0.025), ('middlemarch', 0.017833333333333333), ('the_crying_of_lot_49', 0.0035), ('ethan_frome', 0.0030333333333333336), ('silas_marner', 0.003), ('the_count_of_monte_cristo', 0.0026666666666666666)]"
6314,"[('milan_kundera', 0.034390115440115436), ('john_donne', 0.03436666666666666), ('rudyard_kipling', 0.034333333333333334), ('william_golding', 0.005152777777777778), ('cormac_mccarthy', 0.0025), ('gao_xingjian', 0.002342857142857143), ('daniel_defoe', 0.002333333333333333), ('federico_garcia_lorca', 0.0023190476190476195), ('saul_bellow', 0.00225), ('jorge_luis_borges', 0.002), ('thomas_gray', 0.0019166666666666668)]"
6510,"[('david_foster_wallace', 0.03333333333333333), ('the_alchemist_(play)', 0.001), ('an_enemy_of_the_people', 0.001), ('jorge_luis_borges', 0.0008333333333333333), ('stephen_crane', 0.0008333333333333333), ('oliver_goldsmith', 0.00075), ('gustave_flaubert', 0.0007499999999999999), ('a_raisin_in_the_sun', 0.0006666666666666666), ('norman_mailer', 0.0006428571428571428), ('john_steinbeck', 0.0006428571428571428), ('sinclair_lewis', 0.0005833333333333333)]"
6531,"[('lysistrata', 0.05036666666666667), ('the_rape_of_the_lock', 0.025), ('an_american_tragedy', 0.0015), ('jack_kerouac', 0.0015), ('the_mayor_of_casterbridge', 0.0013761904761904762), ('ethan_frome', 0.001375), ('the_house_of_mirth', 0.0012000000000000001), ('the_idiot', 0.0011666666666666668), ('sister_carrie', 0.0011111111111111111), ('arthur_miller', 0.001), ('joseph_conrad', 0.001)]"
6573,"[('the_house_of_mirth', 0.05333333333333334), ('volpone', 0.037970512820512815), ('major_barbara', 0.034666666666666665), ('madame_bovary', 0.034), (""eugene_o'neill"", 0.03333333333333333), ('an_enemy_of_the_people', 0.028991341991341995), ('the_misanthrope', 0.022500000000000003), ('far_from_the_madding_crowd', 0.00275), ('the_importance_of_being_earnest', 0.002373202614379085), ('three_sisters_(play)', 0.0022500000000000003), ('the_waste_land', 0.0022)]"
6706,"[('edna_st._vincent_millay', 0.05), ('the_bald_soprano', 0.03333333333333333), ('george_eliot', 0.03333333333333333), ('sonnets_from_the_portuguese', 0.0013333333333333333), ('spoon_river_anthology', 0.001), ('four_quartets', 0.001), ('great_expectations', 0.001), ('ethan_frome', 0.001), ('arthur_miller', 0.0005), ('theseus', 0.0005), ('henry_wadsworth_longfellow', 0.0005)]"
6881,"[('one_hundred_years_of_solitude', 0.027250000000000003), ('death_in_venice', 0.025), ('love_in_the_time_of_cholera', 0.004709956709956709), ('langston_hughes', 0.0036666666666666666), ('wuthering_heights', 0.0031666666666666666), ('cymbeline', 0.0030833333333333333), ('a_portrait_of_the_artist_as_a_young_man', 0.003083333333333333), ('mario_vargas_llosa', 0.003), ('the_comedy_of_errors', 0.003), ('steppenwolf_(novel)', 0.003), ('all_my_sons', 0.002833333333333333)]"
6895,"[('a_portrait_of_the_artist_as_a_young_man', 0.03333333333333333), ('sophocles', 0.021000000000000005), ('ezra_pound', 0.0022500000000000003), ('yasunari_kawabata', 0.002), ('salman_rushdie', 0.002), ('henry_miller', 0.002), ('johann_wolfgang_von_goethe', 0.0019333333333333336), ('manuel_puig', 0.00175), ('hart_crane', 0.0015833333333333333), ('oscar_wilde', 0.0015), ('percy_bysshe_shelley', 0.0015)]"
7077,"[('nikolai_gogol', 0.02535), ('an_enemy_of_the_people', 0.025), ('manuel_puig', 0.02379444444444445), ('j._d._salinger', 0.002333333333333333), ('julio_cortazar', 0.002), ('stephen_vincent_benet', 0.0015), ('robinson_crusoe', 0.0015), ('gao_xingjian', 0.0015), ('wuthering_heights', 0.0015), ('thomas_hardy', 0.0014333333333333333), ('salman_rushdie', 0.00125)]"
7126,"[('beowulf', 0.0015833333333333333), ('a_raisin_in_the_sun', 0.0013333333333333333), ('a_room_with_a_view', 0.00125), ('jorge_luis_borges', 0.001), ('henry_fielding', 0.001), ('naguib_mahfouz', 0.0008333333333333333), ('pierre_corneille', 0.0008333333333333333), ('henry_james', 0.00075), ('yasunari_kawabata', 0.00075), ('nadine_gordimer', 0.0007), (""sean_o'casey"", 0.0006666666666666666)]"
7161,"[('things_fall_apart', 0.025433333333333332), ('nikolai_gogol', 0.0025833333333333333), ('to_the_lighthouse', 0.001), ('the_lottery', 0.001), ('far_from_the_madding_crowd', 0.001), (""a_connecticut_yankee_in_king_arthur's_court"", 0.001), ('dream_of_the_red_chamber', 0.001), ('the_celebrated_jumping_frog_of_calaveras_county', 0.0009083333333333333), ('willa_cather', 0.0009), ('three_sisters_(play)', 0.00075), ('thomas_mann', 0.0006666666666666666)]"
7168,"[('thomas_mann', 0.051666666666666666), ('ambrose_bierce', 0.0505), ('beowulf_(hero)', 0.0505), ('my_last_duchess', 0.05), ('the_tale_of_genji', 0.020000000000000004), ('salman_rushdie', 0.002333333333333333), ('marcel_proust', 0.002), ('a_shropshire_lad', 0.002), ('david_foster_wallace', 0.0018333333333333333), ('maxim_gorky', 0.0016666666666666668), ('james_agee', 0.0015833333333333333)]"
7189,"[('major_barbara', 0.03333333333333333), ('the_count_of_monte_cristo', 0.016666666666666666), ('eudora_welty', 0.0015), ('the_idiot', 0.0013), ('miss_julie', 0.001), ('stephen_vincent_benet', 0.001), ('the_importance_of_being_earnest', 0.001), ('ezra_pound', 0.001), ('anthony_burgess', 0.001), ('lorraine_hansberry', 0.001), ('hart_crane', 0.0009166666666666668)]"
7224,"[('jean_genet', 0.051250000000000004), ('j._m._coetzee', 0.03699999999999999), ('the_great_gatsby', 0.025333333333333336), ('emma', 0.02016666666666667), ('sinclair_lewis', 0.004200000000000001), ('george_orwell', 0.003616666666666667), ('arthur_miller', 0.0031111111111111114), ('henry_wadsworth_longfellow', 0.003033333333333333), ('love_in_the_time_of_cholera', 0.003), ('sophocles', 0.003), ('cymbeline', 0.00295)]"
7245,"[('on_the_road', 0.052055555555555556), ('three_sisters_(play)', 0.02585), ('the_picture_of_dorian_gray', 0.0256), ('snow_country', 0.025333333333333336), ('hesiod', 0.025), ('miss_julie', 0.017650000000000002), ('light_in_august', 0.0033444444444444446), ('orlando_furioso', 0.0030416666666666665), ('wuthering_heights', 0.002841269841269841), ('the_master_builder', 0.0025), ('sons_and_lovers', 0.002463369963369963)]"
